
============= <ETM> =============
List available days: 27
[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
List jam level: 4
[4, 2, 1, 3]
List areas: 3
Area{ID=Area0, roomList=[Room{ID=Room0, area=Area0, numSlots=124, busyTimeList=[TimeUnit{12, 2}, TimeUnit{28, 2}, TimeUnit{23, 2}, TimeUnit{2, 1}, TimeUnit{9, 2}]}, Room{ID=Room3, area=Area0, numSlots=77, busyTimeList=[TimeUnit{16, 0}, TimeUnit{26, 2}, TimeUnit{26, 3}]}, Room{ID=Room6, area=Area0, numSlots=112, busyTimeList=[TimeUnit{7, 0}, TimeUnit{9, 0}, TimeUnit{10, 2}]}]}
Area{ID=Area2, roomList=[Room{ID=Room2, area=Area2, numSlots=86, busyTimeList=[TimeUnit{13, 3}, TimeUnit{14, 1}, TimeUnit{9, 1}, TimeUnit{27, 3}]}, Room{ID=Room5, area=Area2, numSlots=97, busyTimeList=[TimeUnit{6, 3}, TimeUnit{19, 2}, TimeUnit{14, 2}, TimeUnit{20, 1}, TimeUnit{25, 3}]}, Room{ID=Room8, area=Area2, numSlots=89, busyTimeList=[TimeUnit{6, 3}, TimeUnit{24, 2}, TimeUnit{10, 2}, TimeUnit{10, 3}]}]}
Area{ID=Area1, roomList=[Room{ID=Room1, area=Area1, numSlots=143, busyTimeList=[TimeUnit{2, 1}, TimeUnit{25, 0}, TimeUnit{10, 3}, TimeUnit{11, 3}]}, Room{ID=Room4, area=Area1, numSlots=132, busyTimeList=[TimeUnit{14, 1}, TimeUnit{19, 3}, TimeUnit{26, 0}, TimeUnit{9, 3}]}, Room{ID=Room7, area=Area1, numSlots=148, busyTimeList=[TimeUnit{12, 2}, TimeUnit{29, 1}, TimeUnit{5, 0}]}]}

List courses: 30
Course{ID=Course0, difficult=1}
Course{ID=Course17, difficult=2}
Course{ID=Course16, difficult=1}
Course{ID=Course2, difficult=1}
Course{ID=Course19, difficult=1}
Course{ID=Course1, difficult=2}
Course{ID=Course18, difficult=3}
Course{ID=Course4, difficult=2}
Course{ID=Course3, difficult=1}
Course{ID=Course6, difficult=2}
Course{ID=Course5, difficult=3}
Course{ID=Course8, difficult=3}
Course{ID=Course7, difficult=1}
Course{ID=Course9, difficult=3}
Course{ID=Course24, difficult=2}
Course{ID=Course23, difficult=2}
Course{ID=Course26, difficult=3}
Course{ID=Course25, difficult=1}
Course{ID=Course20, difficult=1}
Course{ID=Course22, difficult=3}
Course{ID=Course21, difficult=3}
Course{ID=Course28, difficult=3}
Course{ID=Course27, difficult=1}
Course{ID=Course29, difficult=2}
Course{ID=Course13, difficult=1}
Course{ID=Course12, difficult=3}
Course{ID=Course15, difficult=3}
Course{ID=Course14, difficult=1}
Course{ID=Course11, difficult=3}
Course{ID=Course10, difficult=1}

List exam class: 60
ExamClass{examClassID=ExamClass22, course=Course22, enrollmentList=[Student649, Student669, Student680, Student692, Student697, Student698, Student706, Student712, Student714, Student718, Student727, Student728, Student729, Student731, Student732, Student733, Student735, Student739, Student741, Student743, Student744, Student747, Student751, Student754, Student755, Student759, Student760, Student765, Student769, Student770, Student771, Student774, Student778, Student779, Student780, Student783, Student787, Student788, Student789, Student790, Student792, Student793, Student795, Student797, Student799, Student800, Student802, Student803, Student807, Student809, Student810, Student811, Student812, Student815, Student816, Student818, Student819, Student820, Student824, Student827, Student830, Student831, Student833, Student834, Student837, Student838, Student840, Student843, Student850, Student853, Student854, Student856, Student858, Student859, Student861]}
Teacher{ID=Teacher31, teachingCourseList=[], busyTimeList=[TimeUnit{7, 1}, TimeUnit{8, 2}, TimeUnit{25, 3}, TimeUnit{27, 1}]}
Teacher{ID=Teacher32, teachingCourseList=[], busyTimeList=[TimeUnit{7, 3}, TimeUnit{9, 1}, TimeUnit{25, 1}, TimeUnit{11, 0}, TimeUnit{27, 0}]}
Teacher{ID=Teacher33, teachingCourseList=[Course{ID=Course3, difficult=1}, Course{ID=Course7, difficult=1}, Course{ID=Course17, difficult=2}], busyTimeList=[TimeUnit{2, 3}, TimeUnit{21, 1}, TimeUnit{17, 1}]}
Teacher{ID=Teacher34, teachingCourseList=[Course{ID=Course22, difficult=3}], busyTimeList=[TimeUnit{14, 3}, TimeUnit{25, 2}, TimeUnit{21, 3}, TimeUnit{16, 2}]}
Teacher{ID=Teacher35, teachingCourseList=[Course{ID=Course26, difficult=3}], busyTimeList=[TimeUnit{23, 1}, TimeUnit{13, 2}, TimeUnit{17, 1}, TimeUnit{28, 0}]}
Teacher{ID=Teacher36, teachingCourseList=[Course{ID=Course12, difficult=3}, Course{ID=Course13, difficult=1}], busyTimeList=[TimeUnit{5, 2}, TimeUnit{0, 3}, TimeUnit{27, 3}]}
Teacher{ID=Teacher37, teachingCourseList=[Course{ID=Course24, difficult=2}], busyTimeList=[TimeUnit{7, 0}, TimeUnit{23, 2}, TimeUnit{29, 2}, TimeUnit{2, 3}, TimeUnit{19, 0}]}
Teacher{ID=Teacher38, teachingCourseList=[Course{ID=Course11, difficult=3}, Course{ID=Course18, difficult=3}], busyTimeList=[TimeUnit{2, 0}, TimeUnit{23, 3}, TimeUnit{21, 0}, TimeUnit{11, 0}]}
Teacher{ID=Teacher39, teachingCourseList=[Course{ID=Course6, difficult=2}, Course{ID=Course9, difficult=3}, Course{ID=Course28, difficult=3}], busyTimeList=[TimeUnit{17, 3}, TimeUnit{13, 1}, TimeUnit{14, 2}, TimeUnit{4, 2}, TimeUnit{17, 1}]}
Teacher{ID=Teacher0, teachingCourseList=[], busyTimeList=[TimeUnit{29, 3}, TimeUnit{11, 0}, TimeUnit{22, 2}]}
Teacher{ID=Teacher1, teachingCourseList=[], busyTimeList=[TimeUnit{12, 2}, TimeUnit{8, 0}, TimeUnit{24, 2}, TimeUnit{19, 1}, TimeUnit{6, 1}]}
Teacher{ID=Teacher4, teachingCourseList=[Course{ID=Course0, difficult=1}, Course{ID=Course19, difficult=1}], busyTimeList=[TimeUnit{7, 3}, TimeUnit{5, 3}, TimeUnit{16, 3}]}
Teacher{ID=Teacher5, teachingCourseList=[Course{ID=Course2, difficult=1}, Course{ID=Course5, difficult=3}, Course{ID=Course27, difficult=1}], busyTimeList=[TimeUnit{23, 2}, TimeUnit{10, 1}, TimeUnit{11, 3}]}
Teacher{ID=Teacher2, teachingCourseList=[Course{ID=Course12, difficult=3}], busyTimeList=[TimeUnit{18, 0}, TimeUnit{23, 3}, TimeUnit{19, 1}, TimeUnit{9, 1}, TimeUnit{15, 3}]}
Teacher{ID=Teacher3, teachingCourseList=[Course{ID=Course27, difficult=1}], busyTimeList=[TimeUnit{18, 0}, TimeUnit{18, 3}, TimeUnit{24, 3}, TimeUnit{21, 1}, TimeUnit{21, 3}]}
Teacher{ID=Teacher8, teachingCourseList=[Course{ID=Course8, difficult=3}, Course{ID=Course15, difficult=3}, Course{ID=Course21, difficult=3}], busyTimeList=[TimeUnit{28, 3}, TimeUnit{14, 1}, TimeUnit{0, 0}, TimeUnit{10, 2}, TimeUnit{6, 0}]}
Teacher{ID=Teacher9, teachingCourseList=[], busyTimeList=[TimeUnit{23, 0}, TimeUnit{3, 1}, TimeUnit{15, 2}, TimeUnit{6, 1}]}
Teacher{ID=Teacher6, teachingCourseList=[], busyTimeList=[TimeUnit{23, 1}, TimeUnit{13, 1}, TimeUnit{3, 3}]}
Teacher{ID=Teacher7, teachingCourseList=[Course{ID=Course15, difficult=3}], busyTimeList=[TimeUnit{7, 2}, TimeUnit{8, 0}, TimeUnit{4, 2}, TimeUnit{10, 2}]}
Teacher{ID=Teacher40, teachingCourseList=[Course{ID=Course21, difficult=3}], busyTimeList=[TimeUnit{13, 2}, TimeUnit{24, 3}, TimeUnit{4, 2}]}
Teacher{ID=Teacher41, teachingCourseList=[], busyTimeList=[TimeUnit{28, 1}, TimeUnit{7, 1}, TimeUnit{7, 2}, TimeUnit{4, 1}, TimeUnit{21, 2}]}
Teacher{ID=Teacher20, teachingCourseList=[Course{ID=Course25, difficult=1}], busyTimeList=[TimeUnit{24, 0}, TimeUnit{19, 0}, TimeUnit{13, 3}, TimeUnit{20, 2}, TimeUnit{0, 2}]}
Teacher{ID=Teacher21, teachingCourseList=[Course{ID=Course29, difficult=2}], busyTimeList=[TimeUnit{4, 2}, TimeUnit{21, 0}, TimeUnit{20, 3}, TimeUnit{11, 2}]}
Teacher{ID=Teacher22, teachingCourseList=[], busyTimeList=[TimeUnit{7, 1}, TimeUnit{19, 0}, TimeUnit{5, 3}, TimeUnit{6, 1}]}
Teacher{ID=Teacher23, teachingCourseList=[], busyTimeList=[TimeUnit{12, 2}, TimeUnit{24, 1}, TimeUnit{26, 3}, TimeUnit{11, 0}]}
Teacher{ID=Teacher24, teachingCourseList=[], busyTimeList=[TimeUnit{23, 3}, TimeUnit{27, 0}, TimeUnit{22, 1}, TimeUnit{6, 2}]}
Teacher{ID=Teacher25, teachingCourseList=[Course{ID=Course4, difficult=2}, Course{ID=Course16, difficult=1}], busyTimeList=[TimeUnit{1, 2}, TimeUnit{24, 3}, TimeUnit{27, 0}]}
Teacher{ID=Teacher26, teachingCourseList=[], busyTimeList=[TimeUnit{2, 2}, TimeUnit{25, 0}, TimeUnit{20, 3}]}
Teacher{ID=Teacher27, teachingCourseList=[], busyTimeList=[TimeUnit{7, 0}, TimeUnit{8, 0}, TimeUnit{8, 2}]}
Teacher{ID=Teacher28, teachingCourseList=[Course{ID=Course16, difficult=1}, Course{ID=Course23, difficult=2}], busyTimeList=[TimeUnit{25, 2}, TimeUnit{4, 2}, TimeUnit{5, 3}]}
Teacher{ID=Teacher29, teachingCourseList=[Course{ID=Course26, difficult=3}], busyTimeList=[TimeUnit{23, 0}, TimeUnit{9, 3}, TimeUnit{5, 3}, TimeUnit{22, 2}]}
Teacher{ID=Teacher30, teachingCourseList=[Course{ID=Course6, difficult=2}], busyTimeList=[TimeUnit{7, 0}, TimeUnit{20, 0}, TimeUnit{4, 0}]}

============= </ETM> =============
